daily_rate,hotel_type,is_canceled,days_in_advance,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
67,City Hotel,no,75,2017,January,2,8,2,1,2,0,0,0,0,0,D,D,1,No Deposit,0,0,Check-Out,2017-01-11
71.1,City Hotel,no,343,2017,January,2,9,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2017-01-12
67,City Hotel,no,74,2017,January,1,7,2,3,1,0,0,0,0,0,D,D,2,No Deposit,0,2,Check-Out,2017-01-12
67,City Hotel,no,27,2017,January,2,12,0,2,1,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-01-14
67,City Hotel,no,74,2017,January,1,7,2,3,1,0,0,0,0,0,D,D,1,No Deposit,0,2,Check-Out,2017-01-12
53.52,City Hotel,no,0,2017,January,2,9,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-01-12
67,City Hotel,no,74,2017,January,1,7,2,3,1,0,0,0,0,0,D,D,1,No Deposit,0,2,Check-Out,2017-01-12
108,City Hotel,no,74,2017,January,1,7,2,3,2,1,0,0,0,0,D,D,4,No Deposit,0,3,Check-Out,2017-01-12
67,City Hotel,no,74,2017,January,1,7,2,3,1,0,0,0,0,0,D,D,2,No Deposit,0,2,Check-Out,2017-01-12
100.4,City Hotel,no,35,2017,January,2,12,0,1,3,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-01-13
88.2,City Hotel,no,87,2017,January,2,12,0,1,2,0,0,0,0,0,A,A,0,No Deposit,1,1,Check-Out,2017-01-13
85.29,City Hotel,no,10,2017,January,2,13,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-01-16
69.7,City Hotel,no,1,2017,January,2,14,2,1,1,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-01-17
72.12,City Hotel,no,33,2017,January,2,14,2,6,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-01-22
62.83,City Hotel,no,34,2017,January,2,14,3,6,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-01-23
64.31,City Hotel,no,15,2017,January,3,20,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-01-24
65,City Hotel,no,9,2017,January,3,21,2,2,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-01-25
65,City Hotel,no,9,2017,January,3,21,2,2,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-01-25
65,City Hotel,no,9,2017,January,3,21,2,2,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-01-25
0,City Hotel,no,8,2017,January,4,27,0,1,1,0,0,0,0,0,A,A,1,No Deposit,0,2,Check-Out,2017-01-28
54.05,City Hotel,no,48,2017,January,4,25,0,2,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-01-27
57.05,City Hotel,no,7,2017,January,4,26,0,3,1,0,0,0,0,0,A,A,0,No Deposit,1,0,Check-Out,2017-01-29
93,City Hotel,no,0,2017,January,5,31,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-01
79.2,City Hotel,no,240,2017,February,5,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-02-02
88,City Hotel,no,2,2017,February,5,1,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-02-02
0,City Hotel,no,23,2017,February,5,2,0,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-02-02
85.46,City Hotel,no,13,2017,February,6,7,0,2,2,0,0,0,0,0,A,A,1,No Deposit,0,3,Check-Out,2017-02-09
57.06,City Hotel,no,1,2017,February,6,9,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-02-10
43.53,City Hotel,no,23,2017,January,5,29,4,9,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-02-11
108,City Hotel,no,12,2017,February,6,11,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-02-13
88,City Hotel,no,22,2017,February,7,13,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-14
223,City Hotel,no,15,2017,February,7,13,1,3,2,0,0,0,0,0,G,G,3,No Deposit,0,1,Check-Out,2017-02-17
57.6,City Hotel,no,32,2017,February,7,14,0,4,2,0,1,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-02-18
99,City Hotel,no,2,2017,February,7,17,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-19
222,City Hotel,no,10,2017,February,7,12,3,5,2,0,0,0,0,0,G,G,1,No Deposit,0,0,Check-Out,2017-02-20
65.91,City Hotel,no,50,2017,February,7,16,1,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-02-20
78.54,City Hotel,no,2,2017,February,7,17,2,3,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-22
59.4,City Hotel,no,2,2017,February,7,18,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-22
158,City Hotel,no,18,2017,February,8,23,0,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-02-24
58.31,City Hotel,no,0,2017,February,8,23,0,1,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-02-24
83,City Hotel,no,1,2017,February,8,23,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-25
51.66,City Hotel,no,1,2017,February,8,24,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-25
100.73,City Hotel,no,16,2017,February,8,22,0,4,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-02-26
64.95,City Hotel,no,0,2017,February,8,25,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-26
0,City Hotel,no,11,2017,January,3,15,13,30,0,0,0,0,0,0,A,K,14,No Deposit,0,0,Check-Out,2017-02-27
62.4,City Hotel,no,3,2017,February,9,27,1,0,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-28
58.31,City Hotel,no,0,2017,February,9,26,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-28
93.6,City Hotel,no,154,2017,March,9,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-03-02
88,City Hotel,no,1,2017,March,9,2,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-03-03
77,City Hotel,no,48,2017,March,9,2,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-03
88,City Hotel,no,0,2017,March,9,3,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-04
60.98,City Hotel,no,235,2017,March,9,3,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-03-04
88,City Hotel,no,23,2017,March,9,2,0,3,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-03-05
108,City Hotel,no,27,2017,March,9,3,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-06
74.8,City Hotel,no,15,2017,March,9,2,1,3,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-03-06
95.4,City Hotel,no,11,2017,March,10,5,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-07
63.06,City Hotel,no,286,2017,March,9,4,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-03-07
223,City Hotel,no,22,2017,March,9,4,2,2,2,2,0,0,0,0,G,G,0,No Deposit,0,0,Check-Out,2017-03-08
72,City Hotel,no,226,2017,March,10,7,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-09
72.94,City Hotel,no,103,2017,March,10,5,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-09
64.14,City Hotel,no,103,2017,March,10,5,2,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-09
64.95,City Hotel,no,0,2017,March,10,8,0,1,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-03-09
88,City Hotel,no,23,2017,March,10,9,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-10
85,City Hotel,no,22,2017,March,10,11,0,1,1,0,0,0,0,0,A,G,0,No Deposit,0,0,Check-Out,2017-03-12
78.4,City Hotel,no,2,2017,March,10,11,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-12
90,City Hotel,no,0,2017,March,10,7,0,5,1,0,0,0,0,0,D,A,0,No Deposit,0,0,Check-Out,2017-03-12
137.13,City Hotel,no,7,2017,March,10,6,1,5,2,0,0,0,0,0,D,D,1,No Deposit,0,0,Check-Out,2017-03-12
108,City Hotel,no,57,2017,March,10,11,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-12
86.76,City Hotel,no,49,2017,March,10,10,1,2,2,0,0,0,0,0,A,A,2,No Deposit,1,1,Check-Out,2017-03-13
90.4,City Hotel,no,15,2017,March,11,14,0,1,1,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-03-15
100.3,City Hotel,no,52,2017,March,11,12,2,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-03-16
153,City Hotel,no,30,2017,March,11,14,0,2,1,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-03-16
98,City Hotel,no,38,2017,March,11,16,0,1,1,1,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-17
103,City Hotel,no,0,2017,March,11,16,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-17
60.98,City Hotel,no,71,2017,March,11,17,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-03-18
79.2,City Hotel,no,72,2017,March,11,15,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-03-18
76.44,City Hotel,no,1,2017,March,11,16,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-18
57.6,City Hotel,no,51,2017,March,10,11,2,6,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-19
98,City Hotel,no,6,2017,March,11,18,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-19
106.2,City Hotel,no,110,2017,March,11,18,1,1,2,0,0,0,0,0,D,D,2,No Deposit,0,2,Check-Out,2017-03-20
143,City Hotel,no,25,2017,March,12,19,2,0,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-03-21
79.2,City Hotel,no,51,2017,March,12,19,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-21
106.2,City Hotel,no,59,2017,March,12,20,1,1,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-03-22
141.7,City Hotel,no,43,2017,March,12,20,1,1,2,0,0,0,0,0,D,A,1,No Deposit,0,1,Check-Out,2017-03-22
106.08,City Hotel,no,25,2017,March,12,19,2,2,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-03-23
65.6,City Hotel,no,1,2017,March,12,22,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-03-23
91.93,City Hotel,no,93,2017,March,12,21,0,4,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-03-25
70.68,City Hotel,no,113,2017,March,12,19,2,4,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-03-25
108,City Hotel,no,0,2017,March,13,28,0,1,1,0,0,1,0,0,G,G,1,No Deposit,0,2,Check-Out,2017-03-29
150,City Hotel,no,0,2017,June,24,13,0,2,1,0,0,1,0,1,D,D,0,No Deposit,0,1,Check-Out,2017-06-15
135,City Hotel,yes,31,2017,July,29,16,2,0,1,0,0,1,0,2,A,A,1,No Deposit,0,2,No-Show,2017-07-16
97.2,City Hotel,no,112,2017,March,13,26,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-03-29
128,City Hotel,no,14,2017,March,13,28,0,1,2,0,0,0,0,0,D,F,0,No Deposit,0,0,Check-Out,2017-03-29
88.2,City Hotel,no,88,2017,March,13,31,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-01
142.2,City Hotel,no,116,2017,March,13,30,0,2,3,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-04-01
100.2,City Hotel,no,9,2017,April,14,2,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-04-03
71.57,City Hotel,no,159,2017,March,13,31,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-04
97.02,City Hotel,no,74,2017,April,14,3,1,3,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-04-07
97.02,City Hotel,no,74,2017,April,14,3,1,3,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-04-07
76.23,City Hotel,no,65,2017,April,14,2,2,4,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-08
138,City Hotel,no,14,2017,April,14,7,0,1,2,0,0,0,0,0,A,A,0,No Deposit,1,0,Check-Out,2017-04-08
69.3,City Hotel,no,91,2017,April,14,5,0,4,1,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-04-09
127.8,City Hotel,no,81,2017,April,14,5,0,4,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-04-09
120,City Hotel,no,1,2017,April,14,7,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-10
166.5,City Hotel,no,116,2017,April,15,9,2,0,3,0,0,0,0,0,D,D,0,No Deposit,0,3,Check-Out,2017-04-11
180,City Hotel,no,30,2017,April,14,8,2,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-04-11
117,City Hotel,no,102,2017,April,15,9,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-04-12
149.4,City Hotel,no,202,2017,April,15,9,2,1,3,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-04-12
103.05,City Hotel,no,202,2017,April,15,9,2,1,0,2,0,0,0,0,B,B,0,No Deposit,0,1,Check-Out,2017-04-12
158.4,City Hotel,no,202,2017,April,15,9,2,1,3,0,0,0,0,0,D,D,0,No Deposit,1,2,Check-Out,2017-04-12
215.1,City Hotel,no,202,2017,April,15,9,2,1,2,0,0,0,0,0,B,B,3,No Deposit,1,1,Check-Out,2017-04-12
162.67,City Hotel,no,0,2017,April,15,10,1,2,2,0,0,0,0,0,A,A,1,No Deposit,1,1,Check-Out,2017-04-13
108,City Hotel,no,50,2017,April,15,13,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-14
108,City Hotel,no,50,2017,April,15,13,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-14
253.33,City Hotel,no,66,2017,April,15,11,0,3,3,0,0,0,0,0,G,G,0,No Deposit,0,2,Check-Out,2017-04-14
192,City Hotel,no,70,2017,April,15,11,0,3,3,0,0,0,0,0,E,E,0,No Deposit,0,3,Check-Out,2017-04-14
210,City Hotel,no,9,2017,April,15,13,0,3,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-04-16
185,City Hotel,no,34,2017,April,15,15,0,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-04-16
121.59,City Hotel,no,1,2017,April,15,15,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-16
120,City Hotel,no,34,2017,April,15,15,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-17
106,City Hotel,no,11,2017,April,15,14,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-18
105.33,City Hotel,no,177,2017,April,15,15,2,1,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-04-18
105.33,City Hotel,no,177,2017,April,15,15,2,1,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-04-18
108,City Hotel,no,83,2017,April,16,18,0,1,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-04-19
160,City Hotel,no,1,2017,April,16,18,0,1,2,1,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2017-04-19
108,City Hotel,no,64,2017,April,16,17,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2017-04-20
72.42,City Hotel,no,83,2017,April,16,17,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-04-20
171,City Hotel,no,71,2017,April,16,17,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-04-20
201.66,City Hotel,no,257,2017,April,15,13,2,6,2,2,0,0,0,0,B,B,3,No Deposit,0,1,Check-Out,2017-04-21
101.7,City Hotel,no,255,2017,April,15,13,2,6,0,2,0,0,0,0,B,B,1,No Deposit,0,1,Check-Out,2017-04-21
93.5,City Hotel,no,28,2017,April,16,21,0,1,1,0,0,0,0,0,A,D,1,No Deposit,0,0,Check-Out,2017-04-22
93.5,City Hotel,no,28,2017,April,16,21,0,1,1,0,0,0,0,0,A,D,1,No Deposit,0,0,Check-Out,2017-04-22
148,City Hotel,no,25,2017,April,16,21,0,1,2,0,0,0,0,0,D,D,0,No Deposit,1,0,Check-Out,2017-04-22
171,City Hotel,no,75,2017,April,16,21,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-04-24
89,City Hotel,no,130,2017,April,16,22,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-26
171,City Hotel,no,74,2017,April,17,24,1,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-04-26
89,City Hotel,no,130,2017,April,16,22,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-04-26
108,City Hotel,no,73,2017,April,17,23,2,1,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-04-26
108,City Hotel,no,73,2017,April,17,23,2,1,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-04-26
109.8,City Hotel,no,279,2017,April,17,24,1,2,1,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-04-27
174,City Hotel,no,40,2017,April,17,26,0,2,2,0,0,0,0,0,E,E,0,No Deposit,0,3,Check-Out,2017-04-28
118.8,City Hotel,no,317,2017,April,17,25,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-04-28
115,City Hotel,no,26,2017,April,17,27,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2017-04-28
171,City Hotel,no,79,2017,April,17,26,0,3,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-04-29
96.25,City Hotel,no,153,2017,April,17,27,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-04-29
115,City Hotel,no,21,2017,April,17,29,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-04-30
115,City Hotel,no,21,2017,April,17,29,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-04-30
200,City Hotel,no,128,2017,April,18,30,1,0,2,0,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2017-05-01
144,City Hotel,no,134,2017,April,18,30,1,0,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-05-01
93.5,City Hotel,no,325,2017,May,18,1,1,0,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-02
93.5,City Hotel,no,327,2017,May,18,2,0,2,1,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-05-04
93.5,City Hotel,no,325,2017,May,18,1,1,0,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-02
93.5,City Hotel,no,327,2017,May,18,2,0,2,1,0,0,0,0,0,A,A,2,No Deposit,0,0,Check-Out,2017-05-04
99,City Hotel,no,166,2017,May,18,1,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-05-03
80.1,City Hotel,no,47,2017,May,18,2,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-03
110,City Hotel,no,256,2017,May,18,2,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-03
105,City Hotel,no,96,2017,May,18,1,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-05-03
184,City Hotel,no,18,2017,April,18,30,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-03
105,City Hotel,no,104,2017,April,18,30,2,1,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-05-03
123,City Hotel,no,104,2017,April,18,30,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-03
79.2,City Hotel,no,72,2017,May,18,1,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-04
190,City Hotel,no,0,2017,May,18,2,0,2,1,0,0,0,0,0,E,E,1,No Deposit,0,1,Check-Out,2017-05-04
140,City Hotel,no,14,2017,May,18,3,0,2,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-05-05
180,City Hotel,no,8,2017,May,18,2,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-05
290,City Hotel,no,8,2017,May,18,4,0,2,2,0,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-05-06
108,City Hotel,no,82,2017,May,18,3,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-06
232,City Hotel,no,4,2017,May,18,5,0,1,2,0,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-05-06
108,City Hotel,no,82,2017,May,18,3,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-06
120,City Hotel,no,15,2017,May,18,5,0,1,2,0,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2017-05-06
98.76,City Hotel,no,83,2017,May,18,3,0,4,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-07
118.13,City Hotel,no,160,2017,May,18,3,0,4,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-05-07
179,City Hotel,no,38,2017,May,18,5,0,2,1,0,0,0,0,0,D,G,1,No Deposit,0,1,Check-Out,2017-05-07
209,City Hotel,no,38,2017,May,18,5,0,2,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-05-07
216,City Hotel,no,68,2017,May,18,4,0,3,3,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-05-07
99,City Hotel,no,340,2017,May,18,6,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2017-05-09
125.8,City Hotel,no,59,2017,May,19,8,1,1,2,0,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2017-05-10
130,City Hotel,no,1,2017,May,19,9,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-10
126,City Hotel,no,112,2017,May,19,11,0,1,2,0,0,0,0,0,A,F,0,No Deposit,0,0,Check-Out,2017-05-12
144,City Hotel,no,155,2017,May,19,12,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-13
136.17,City Hotel,no,161,2017,May,19,7,2,4,2,0,0,0,0,0,A,A,2,No Deposit,0,3,Check-Out,2017-05-13
180,City Hotel,no,34,2017,May,19,12,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-05-13
180,City Hotel,no,34,2017,May,19,12,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-05-13
245,City Hotel,no,22,2017,May,19,12,0,1,2,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2017-05-13
148.5,City Hotel,no,93,2017,May,19,13,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-14
245,City Hotel,no,22,2017,May,19,12,0,1,2,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2017-05-13
148.5,City Hotel,no,93,2017,May,19,13,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-14
160,City Hotel,no,9,2017,May,19,12,1,2,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-15
117,City Hotel,no,90,2017,May,20,14,2,0,2,0,0,0,0,0,A,F,0,No Deposit,0,0,Check-Out,2017-05-16
138,City Hotel,no,23,2017,May,19,13,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-16
117,City Hotel,no,90,2017,May,20,14,2,0,2,0,0,0,0,0,A,F,0,No Deposit,0,0,Check-Out,2017-05-16
120,City Hotel,no,13,2017,May,20,15,1,0,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-16
88.56,City Hotel,no,0,2017,May,20,15,1,0,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-05-16
110,City Hotel,no,68,2017,May,20,14,2,1,1,0,0,0,0,0,A,A,3,No Deposit,0,0,Check-Out,2017-05-17
110,City Hotel,no,68,2017,May,20,14,2,1,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-05-17
110,City Hotel,no,7,2017,May,20,15,1,1,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-05-17
199.8,City Hotel,no,123,2017,May,20,15,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-18
140.4,City Hotel,no,99,2017,May,19,13,2,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-18
189,City Hotel,no,103,2017,May,20,16,0,2,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-05-18
186,City Hotel,no,69,2017,May,19,10,2,7,2,0,0,0,0,0,E,E,2,No Deposit,0,3,Check-Out,2017-05-19
118.8,City Hotel,no,167,2017,May,20,18,0,1,2,0,0,0,0,0,A,A,1,No Deposit,0,2,Check-Out,2017-05-19
136,City Hotel,no,9,2017,May,20,18,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-19
86.63,City Hotel,no,91,2017,May,20,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-20
144,City Hotel,no,103,2017,May,20,19,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-05-20
86.63,City Hotel,no,91,2017,May,20,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-20
112,City Hotel,no,12,2017,May,20,20,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-21
144,City Hotel,no,105,2017,May,20,18,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-05-21
